date,actual_rv,forecast_rv,forecast_std,error,abs_error,p_calm,p_stress,regime,regime_stability,actual_direction,forecast_direction
2024-04-22,0.22127074800890756,0.22447700793160463,0.03059680514994447,0.0032062599226970745,0.0032062599226970745,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-04-23,0.1018349853948197,0.22419335201985469,0.011180769511349874,0.12235836662503499,0.12235836662503499,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-04-24,0.17104744699519508,0.1266046918265386,0.07084636404595633,-0.04444275516865648,0.04444275516865648,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-04-25,0.15341036023504234,0.17043273229594844,0.03417570289585516,0.017022372060906094,0.017022372060906094,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-04-26,0.1789647744200915,0.16483488875912328,0.06006716060427967,-0.014129885660968233,0.014129885660968233,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-04-29,0.3135343709757475,0.1782518461130257,0.020662920810772263,-0.1352825248627218,0.1352825248627218,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-04-30,0.3277896290732809,0.29416903468308986,0.0056918889284882845,-0.03362059439019105,0.03362059439019105,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-05-01,0.35192870379078717,0.32128840737002984,0.00528483837178158,-0.03064029642075733,0.03064029642075733,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-05-02,0.9596678804101081,0.3480274347449353,0.02609938840515428,-0.6116404456651727,0.6116404456651727,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-05-03,0.26340510035456866,0.38617899527516564,0.17978505474800296,0.12277389492059698,0.12277389492059698,0.44398897886276245,0.5560110211372375,STRESS,0.9775006771087646,0,1
2024-05-06,0.25180903577832486,0.31024235249699533,0.0698634453811163,0.05843331671867047,0.05843331671867047,0.8921388983726501,0.10786117613315582,CALM,0.9775006771087646,0,0
2024-05-07,0.17911807172894995,0.24603583338652335,0.03319809346093465,0.0669177616575734,0.0669177616575734,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-05-08,0.12872218140573746,0.18131953047394675,0.014569914814265861,0.05259734906820929,0.05259734906820929,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-05-09,0.13113807191720717,0.13119934950120543,0.050051722614654334,6.127758399826488e-05,6.127758399826488e-05,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-05-10,0.14869759536412056,0.13878047728916612,0.03633007445481551,-0.009917118074954434,0.009917118074954434,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-05-13,0.21848647596558818,0.15046384581854338,0.01948008378019972,-0.0680226301470448,0.0680226301470448,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-05-14,0.1202301732487992,0.2179853086679157,0.010691501145386372,0.09775513541911651,0.09775513541911651,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-05-15,0.14866149379159688,0.12709842596599413,0.023772472934574573,-0.021563067825602744,0.021563067825602744,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-05-16,0.0953163917056414,0.14636562942491965,0.030696989591233875,0.051049237719278245,0.051049237719278245,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-05-17,0.08043043901921473,0.1292339000604693,0.10224212748859057,0.048803461041254576,0.048803461041254576,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-05-20,0.18319219475143966,0.09977969048342356,0.06227157387751182,-0.08341250426801611,0.08341250426801611,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-05-21,0.09907471246671981,0.18148542572663723,0.0155459151161457,0.08241071325991742,0.08241071325991742,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-05-22,0.10649368105858117,0.10993978680606134,0.026796497566503787,0.003446105747480166,0.003446105747480166,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-05-23,0.2339616397483407,0.1125805347360728,0.05698800927645484,-0.1213811050122679,0.1213811050122679,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-05-24,0.15010887916162766,0.22112479086830003,0.011704207458836834,0.07101591170667237,0.07101591170667237,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-05-28,0.4112710263619256,0.1557076113977532,0.03484460121755625,-0.2555634149641724,0.2555634149641724,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-05-29,0.20729072440571633,0.3564194201270416,0.032361586710374236,0.14912869572132526,0.14912869572132526,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-05-30,0.09465186460477759,0.2219734635939652,0.01679539833614547,0.1273215989891876,0.1273215989891876,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-05-31,0.194944946164391,0.10383196628025518,0.05491796315769251,-0.09111297988413583,0.09111297988413583,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-06-03,0.16726602320577322,0.19982304525050776,0.06008929855765029,0.03255702204473454,0.03255702204473454,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-06-04,0.14176994706049362,0.1789258273960957,0.060768948676014865,0.037155880335602076,0.037155880335602076,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-06-05,0.13445796005626975,0.14464666724598704,0.016646031799051067,0.010188707189717289,0.010188707189717289,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-06-06,0.10400453763541048,0.13421772348013433,0.019915662861640402,0.03021318584472385,0.03021318584472385,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-06-07,0.19584755669989792,0.11803585332907693,0.07038910762926588,-0.077811703370821,0.077811703370821,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-06-10,0.24764674691962285,0.18670637858733444,0.012061133975883907,-0.060940368332288414,0.060940368332288414,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-06-11,0.6207904279429167,0.24094988342926488,0.009174692744250944,-0.37984054451365185,0.37984054451365185,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-06-12,0.8248873527306801,0.36281239559374545,0.1674712939556255,-0.4620749571369347,0.4620749571369347,0.44398897886276245,0.5560110211372375,STRESS,0.9775006771087646,1,1
2024-06-13,0.23945255886037478,0.43590787711371737,0.15735595840090882,0.1964553182533426,0.1964553182533426,0.44398897886276245,0.5560110211372375,STRESS,0.9775006771087646,0,1
2024-06-14,0.09850758313858068,0.2954294717252447,0.07038700656415314,0.196921888586664,0.196921888586664,0.7854365706443787,0.21456344425678253,CALM,0.9775006771087646,0,0
2024-06-17,0.3315991971021839,0.08751682395289248,0.03139065825846127,-0.2440823731492914,0.2440823731492914,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-06-18,0.27462310927316247,0.3054797469906433,0.025629434686316153,0.030856637717480817,0.030856637717480817,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-06-20,0.1882464391819853,0.28523413811636034,0.012297855325423022,0.09698769893437503,0.09698769893437503,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-06-21,0.2942772074456155,0.20259270968722537,0.04623709748462325,-0.0916844977583901,0.0916844977583901,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-06-24,0.27166156865954744,0.27555885044695877,0.07054233992414224,0.003897281787411333,0.003897281787411333,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-06-25,0.16991630225803267,0.2713530938638961,0.00803635081807805,0.10143679160586344,0.10143679160586344,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-06-26,0.2307919503838126,0.17836474603875702,0.014357078938599797,-0.05242720434505557,0.05242720434505557,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-06-27,0.1161040858061636,0.2247038865991925,0.018943562661876096,0.10859980079302889,0.10859980079302889,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-06-28,0.2672933432386473,0.11326971641713152,0.021626778370478883,-0.15402362682151577,0.15402362682151577,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-01,0.2597030504921262,0.2452969421968606,0.050070325121921784,-0.014406108295265618,0.014406108295265618,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-02,0.22045576449717,0.26033495790367467,0.007827761013181897,0.03987919340650467,0.03987919340650467,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-03,0.16496879337449935,0.23064458254719175,0.043382630827547404,0.0656757891726924,0.0656757891726924,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-07-05,0.22526071382414772,0.17211657436341957,0.015757900464492085,-0.05314413946072816,0.05314413946072816,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-08,0.3275524829017361,0.2204708565747625,0.021509391458578886,-0.1070816263269736,0.1070816263269736,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-07-09,0.10368534630254209,0.3133554400669008,0.006368644526621812,0.20967009376435872,0.20967009376435872,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-10,0.17849215217880957,0.11491704035673922,0.07427012237634986,-0.06357511182207035,0.06357511182207035,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-11,0.38230488053646655,0.17622165154273836,0.01564655411479123,-0.2060832289937282,0.2060832289937282,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-07-12,0.2752504026565894,0.3443022867051383,0.02565562931155831,0.0690518840485489,0.0690518840485489,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-15,0.3003035237030671,0.28633038500097385,0.01992704497783771,-0.013973138702093268,0.013973138702093268,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-16,0.09099869128908464,0.29676805626806413,0.02364629791378954,0.2057693649789795,0.2057693649789795,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-17,0.2652119042984335,0.09998570799874779,0.0539455861830047,-0.1652261962996857,0.1652261962996857,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-18,0.3910169637318714,0.24764403622607417,0.00957428300461622,-0.14337292750579722,0.14337292750579722,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-07-19,0.22823323445268884,0.37069665859135714,0.02008822091504418,0.1424634241386683,0.1424634241386683,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-22,0.21657052787249118,0.24436857675961837,0.010346889092180388,0.027798048887127197,0.027798048887127197,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-07-23,0.20213746486753298,0.2148004192180371,0.02974235651547417,0.01266295435050413,0.01266295435050413,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-07-24,0.28357258147747727,0.20696082809713023,0.009610300109260452,-0.07661175338034704,0.07661175338034704,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-25,0.36684264753815715,0.27509615348377925,0.006480535840086288,-0.0917464940543779,0.0917464940543779,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-07-26,0.26108561846279255,0.35094911124256,0.041478112275080824,0.08986349277976746,0.08986349277976746,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-07-29,0.2241202541089599,0.27521685563399656,0.017737636137867444,0.05109660152503667,0.05109660152503667,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-07-30,0.26867806223243945,0.21753263418937496,0.045489772867079156,-0.05114542804306449,0.05114542804306449,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-07-31,0.20654303893379408,0.2658990217681752,0.006933124457793076,0.05935598283438112,0.05935598283438112,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-08-01,0.31000650120018736,0.21799624632803147,0.033130679574639305,-0.09201025487215589,0.09201025487215589,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-08-02,0.7045455558044509,0.2957586601422937,0.006882391311276241,-0.4087868956621572,0.4087868956621572,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-08-05,0.9596678804101081,0.416325303781369,0.18977763961401736,-0.5433425766287391,0.5433425766287391,0.44398897886276245,0.5560110211372375,STRESS,0.9775006771087646,1,1
2024-08-06,0.521105734061825,0.4432166907010271,0.24934826600552779,-0.07788904336079794,0.07788904336079794,0.44398897886276245,0.5560110211372375,STRESS,0.9775006771087646,0,1
2024-08-07,0.487783941756476,0.38905747064166446,0.1717664528794903,-0.09872647111481153,0.09872647111481153,0.44398897886276245,0.5560110211372375,STRESS,0.9775006771087646,0,0
2024-08-08,0.2588982921480522,0.43371871272459195,0.11200210828458489,0.17482042057653974,0.17482042057653974,0.5186806321144104,0.481319397687912,CALM,0.9775006771087646,0,1
2024-08-09,0.25682951592248077,0.28548451234862243,0.007546370817320351,0.028654996426141666,0.028654996426141666,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-08-12,0.17692627668404634,0.2798292168024932,0.056279986698048554,0.10290294011844683,0.10290294011844683,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-08-13,0.23586052846995367,0.1990040500695601,0.0562316824030046,-0.03685647840039358,0.03685647840039358,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-08-14,0.19364378773234867,0.23418827432080702,0.009909138236704898,0.040544486588458356,0.040544486588458356,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-08-15,0.13740116281923484,0.20388238789903587,0.013291425784308183,0.06648122507980103,0.06648122507980103,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-08-16,0.15701762653183327,0.1585118545176148,0.017801318613332753,0.0014942279857815266,0.0014942279857815266,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-08-19,0.16985044922768866,0.17223125211347706,0.02286439461310148,0.0023808028857884023,0.0023808028857884023,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-08-20,0.1348305844555373,0.17844490975382787,0.021805534565965252,0.04361432529829057,0.04361432529829057,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-08-21,0.07626378603908215,0.15100392460577425,0.017143557956984128,0.0747401385666921,0.0747401385666921,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-08-22,0.16637956798614795,0.14171483290664422,0.02849655622018645,-0.02466473507950373,0.02466473507950373,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-08-23,0.12348154228848679,0.16784606254953116,0.01934101347228522,0.04436452026104437,0.04436452026104437,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-08-26,0.21710121038578295,0.14313592061972735,0.05329582371586891,-0.0739652897660556,0.0739652897660556,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-08-27,0.1513109491099332,0.22109403450745732,0.022579575034519853,0.06978308539752412,0.06978308539752412,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-08-28,0.23305630053994963,0.16291616377408666,0.0542023201777427,-0.07014013676586298,0.07014013676586298,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-08-29,0.2810779770032898,0.23194369433933296,0.010388665943590423,-0.049134282663956835,0.049134282663956835,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-08-30,0.14854305927098221,0.27461154685603467,0.027013656787690306,0.12606848758505246,0.12606848758505246,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-03,0.26550903868290837,0.1630703496292834,0.08260154051607145,-0.10243868905362497,0.10243868905362497,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-04,0.19197210040952103,0.25736018203596267,0.03116961812758092,0.06538808162644164,0.06538808162644164,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-05,0.37674458898819263,0.20051424718648259,0.015479463881317877,-0.17623034180171004,0.17623034180171004,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-06,0.27219849434765975,0.34677447264597,0.024118950693195577,0.07457597829831025,0.07457597829831025,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-09,0.42937297358414095,0.2880497754739487,0.006003069803342644,-0.14132319811019223,0.14132319811019223,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-10,0.28996039125513756,0.40410887078982954,0.05629790231864453,0.11414847953469198,0.11414847953469198,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-11,0.2194154821889201,0.30751971151370483,0.01040495424885148,0.08810422932478473,0.08810422932478473,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-09-12,0.16234878717996365,0.223544935042493,0.01710105583405921,0.06119614786252936,0.06119614786252936,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-09-13,0.18639076171517982,0.18506542249122226,0.06721448713512582,-0.0013253392239575557,0.0013253392239575557,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-16,0.28977933339724926,0.18890913121102554,0.02662272331964052,-0.10087020218622372,0.10087020218622372,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-09-17,0.1209641836981518,0.2791593366369029,0.04095213486716433,0.15819515293875108,0.15819515293875108,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-18,0.28783480955454693,0.1309681838526856,0.02613492064861865,-0.15686662570186133,0.15686662570186133,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-19,0.24197944243534272,0.2700334168868364,0.008146045609384995,0.028053974451493685,0.028053974451493685,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-20,0.280729732821902,0.24666651745009302,0.008579344833152858,-0.03406321537180898,0.03406321537180898,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-23,0.18999654237313662,0.28486696486637875,0.044642845641661495,0.09487042249324212,0.09487042249324212,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-24,0.14667924836421634,0.19599082774066726,0.01120021345478988,0.04931157937645092,0.04931157937645092,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-09-25,0.22570642675585614,0.15716996887826243,0.03631610641232559,-0.06853645787759371,0.06853645787759371,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-09-26,0.19837638503896682,0.221573293520439,0.009616000258506228,0.023196908481472184,0.023196908481472184,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-09-27,0.1536469312609586,0.2068157939967034,0.0193582523074843,0.05316886273574481,0.05316886273574481,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-09-30,0.2018110536900617,0.16254561669839523,0.01612894250263795,-0.03926543699166646,0.03926543699166646,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-10-01,0.34800754843390636,0.20834372491127945,0.0644201028592548,-0.1396638235226269,0.1396638235226269,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-10-02,0.2523084773218198,0.3235684589873208,0.021095113944973563,0.07125998166550096,0.07125998166550096,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-10-03,0.2611995217581636,0.2646508759569299,0.008076278631176123,0.003451354198766299,0.003451354198766299,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-10-04,0.24395431669725406,0.25741941995061257,0.02193799662004919,0.013465103253358507,0.013465103253358507,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-10-07,0.2326227832298726,0.24678470008989808,0.01019545785456173,0.014161916860025492,0.014161916860025492,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-10-08,0.15036891844742123,0.2335111323489208,0.022776000379502434,0.08314221390149956,0.08314221390149956,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-10-09,0.14859691931377794,0.15524583769107037,0.017153022851266055,0.006648918377292423,0.006648918377292423,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-10-10,0.13648536478799222,0.1508801072224763,0.018260381137918183,0.014394742434484076,0.014394742434484076,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-10-11,0.12363813445111327,0.13993890762009725,0.02106218378984113,0.016300773168983984,0.016300773168983984,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
2024-10-14,0.18454147282408626,0.13654553392364188,0.07716151121227234,-0.047995938900444374,0.047995938900444374,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,0
2024-10-15,0.26188062399015677,0.18351157574658253,0.014271860545728862,-0.07836904824357424,0.07836904824357424,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,1,1
2024-10-16,0.23053440333214983,0.2557372880289279,0.008475272411277419,0.02520288469677809,0.02520288469677809,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,1
2024-10-17,0.20038471142353576,0.2381830445715793,0.025691030238453132,0.03779833314804354,0.03779833314804354,0.977500855922699,0.022499337792396545,CALM,0.9775006771087646,0,0
