timestamp,date,hour,actual_return,forecast_return,forecast_std,return_error,p_calm,p_stress,regime,actual_rv,forecast_rv,model_sigma_rv,rv_error,rv_abs_error,sigma_error,sigma_abs_error
2025-12-31 09:00:00,2025-12-31,9,-0.002605171451590677,-0.0007957839070673549,0.004566789197528454,0.0018093875445233222,0.0014018795918673277,0.9985973834991455,STRESS,0.16596428595174914,0.07267861045977897,0.20504832641726134,-0.09328567549197017,0.09328567549197017,0.0390840404655122,0.0390840404655122
2025-12-31 10:00:00,2025-12-31,10,0.00044078754754246926,0.00010220501321773988,0.004916688559259506,-0.00033858253432472935,0.0014018795918673277,0.9985973834991455,STRESS,0.1445036780389489,0.0706094572378431,0.2207587687946431,-0.07389422080110579,0.07389422080110579,0.0762550907556942,0.0762550907556942
2025-12-31 11:00:00,2025-12-31,11,-0.00040404783006677214,0.0007863628346852011,0.0037544535819010803,0.0011904106647519733,0.0014018795918673277,0.9985973834991455,STRESS,0.13447989524979553,0.07783276323343837,0.16857454773624073,-0.05664713201635717,0.05664713201635717,0.03409465248644519,0.03409465248644519
2025-12-31 12:00:00,2025-12-31,12,0.0014317971497197126,-0.00017405497748897657,0.005034434393987529,-0.0016058521272086892,0.0014018795918673277,0.9985973834991455,STRESS,0.14872973726670233,0.05738784365808777,0.22604554366190677,-0.09134189360861455,0.09134189360861455,0.07731580639520444,0.07731580639520444
2025-12-31 13:00:00,2025-12-31,13,0.00080677696994011,-0.0010296986404291562,0.004068995421698183,-0.0018364756103692662,0.0014018795918673277,0.9985973834991455,STRESS,0.1443461214578798,0.0736604071636292,0.18269744131615626,-0.0706857142942506,0.0706857142942506,0.038351319858276445,0.038351319858276445
2025-12-31 14:00:00,2025-12-31,14,0.0009526252872985595,-0.0008228539045431872,0.00524649114133407,-0.0017754791918417469,0.0014018795918673277,0.9985973834991455,STRESS,0.1504691378506929,0.08226592956953482,0.23556686800340004,-0.06820320828115808,0.06820320828115808,0.08509773015270714,0.08509773015270714
2025-12-31 15:00:00,2025-12-31,15,-0.004220422067193442,-0.0007399609967501358,0.004747181193586345,0.0034804610704433064,0.0014018795918673277,0.9985973834991455,STRESS,0.24141122375887009,0.08494949095381447,0.21314790695204022,-0.1564617328050556,0.1564617328050556,-0.028263316806829863,0.028263316806829863
2025-12-31 16:00:00,2025-12-31,16,0.0031211584630400258,-0.0006758480386588164,0.0038215295949343545,-0.003797006501698842,0.0014018795918673277,0.9985973834991455,STRESS,0.27789544136334954,0.09018129188027581,0.17158625325193627,-0.18771414948307374,0.18771414948307374,-0.10630918811141327,0.10630918811141327
2025-12-31 17:00:00,2025-12-31,17,0.0,0.00021725416480967806,0.005180046366483054,0.00021725416480967806,0.0014018795918673277,0.9985973834991455,STRESS,0.25207825977955683,0.08337351458035765,0.232583505011794,-0.1687047451991992,0.1687047451991992,-0.01949475476776283,0.01949475476776283
2025-12-31 18:00:00,2025-12-31,18,0.001922919033306104,8.561455587704632e-05,0.00607455888194372,-0.0018373044774290576,0.0014018795918673277,0.9985973834991455,STRESS,0.26571817801911823,0.08333583294227459,0.2727470173442157,-0.18238234507684364,0.18238234507684364,0.007028839325097458,0.007028839325097458
2025-12-31 19:00:00,2025-12-31,19,-0.0021062471728555757,0.00018267880263289366,0.004801174699815506,0.0022889259754884693,0.0014018795918673277,0.9985973834991455,STRESS,0.2814614778228587,0.0759309634279172,0.2155722093690822,-0.20553051439494147,0.20553051439494147,-0.06588926845377649,0.06588926845377649
