entry_date,exit_date,days_held,strike,entry_iv,exit_iv,iv_change,iv_change_pct,entry_credit,exit_cost,option_pnl,gamma_pnl,theta_pnl,delta_hedge_pnl,hedge_pnl,gross_pnl,entry_tc,exit_tc,hedge_rebalance_costs,hedge_unwind_cost,net_pnl,garch_forecast,num_straddles,iv_entry_percentile,exit_reason
2020-07-02,2020-07-09,7,128.0,0.3407716644579459,0.38215042978346037,0.04137876532551449,4.137876532551449,7845.0,8055.0,-210.0,-230.50157656887694,379.1360365580764,-207.29084884614215,-209.27368886305914,-419.27368886305914,8.44707,8.44833,2.337088331003927,0.35860496094398064,-436.5276938240031,0.3086469443394596,6,50.0,Day 7 stop loss (IV 4.1%)
2020-07-10,2020-07-28,18,130.0,0.37809294583262965,0.3660783513243637,-0.012014594508265919,-1.201459450826592,7087.5,6007.5,1080.0,-817.7935473650729,993.9040454569863,196.86399259944926,192.27504338960102,1272.275043389601,7.042525,7.036045,5.024093092353263,1.9542405359299957,1256.2422328536709,0.3086469443394596,5,50.0,Earnings in 3d - forced exit (2020-07-31)
2020-10-30,2020-11-03,4,157.5,0.366519555073955,0.41734403995664393,0.050824484882688925,5.082448488268892,6550.0,7690.000000000001,-1140.000000000001,-454.31837242810275,162.6385386457595,557.2610504626994,556.5306494312191,-583.4693505687818,5.6393,5.646140000000001,1.0832704181681825,1.3859931541936377,-596.1407837229755,0.29386718570327586,4,92.7536231884058,Day 4 stop loss (IV 5.1%)
2021-02-26,2021-03-01,3,215.0,0.3456044192459189,0.30791338078423197,-0.03769103846168692,-3.769103846168692,7940.000000000001,7190.000000000001,750.0,-94.29412185513306,86.80815896421645,117.7395119871861,117.37832746146265,867.3783274614626,5.647640000000001,5.643140000000001,0.7175118883750197,0.9005086097907476,855.1870388516718,0.2921901178306257,4,82.31292517006803,Day 3 take profit (IV -3.8%)
2021-03-19,2021-03-22,3,225.0,0.3376267185355981,0.2819820263221563,-0.055644692213441815,-5.564469221344181,6075.0,5235.0,840.0,-2.4606656529646727,63.26356594396052,12.286931822886901,11.935389584783376,851.9353895847834,4.2364500000000005,4.23141,0.7051667746818957,0.5048616346105588,842.9626679501729,0.2672576952343365,3,78.88198757763976,Day 3 take profit (IV -5.6%)
2021-11-26,2021-11-29,3,200.0,0.33309028659772355,0.2896191234904775,-0.043471163107246025,-4.347116310724602,6990.000000000001,6100.0,890.0000000000009,-55.998778219975854,74.29173912256489,-1.9268421555979354,-2.5909088755168463,887.409091124484,5.641940000000001,5.6366000000000005,1.0144621617093452,0.36091872610094183,875.769632398383,0.29183717462384806,4,96.42857142857143,Day 3 take profit (IV -4.3%)
2021-11-30,2021-12-10,10,195.0,0.32961126713647604,0.2788532069423559,-0.05075806019412016,-5.075806019412016,7862.5,6972.5,890.0,-528.3366938624331,851.4166873159115,313.925764303891,311.18686784001386,1201.1868678400137,7.047175,7.041835,3.1457647230926598,2.116993076833581,1184.9808647631803,0.29183717462384806,5,94.44444444444444,Day 10 take profit (IV -5.1%)
2022-02-14,2022-02-15,1,200.0,0.32551031721372076,0.29038822487134147,-0.035122092342379285,-3.5122092342379285,6509.999999999999,6190.0,319.9999999999991,-92.66904716746738,77.55484405605097,56.08348877346479,55.72192222448352,375.7219222244826,5.639060000000001,5.6371400000000005,0.715011410843392,0.7866099406813692,363.6591122838012,0.28468465743972904,4,92.85714285714286,Day 1 take profit (IV -3.5%)
2022-02-17,2022-02-25,8,195.0,0.3160451032002882,0.2720182411908691,-0.04402686200941913,-4.402686200941913,6590.000000000001,5810.0,780.0000000000009,-321.6813537759602,350.23478708379116,85.51076168785949,82.78789325830127,862.7878932583021,5.63954,5.634860000000001,3.075935512310267,0.5125180604044905,851.0009751978976,0.28468465743972904,4,90.47619047619048,Day 8 take profit (IV -4.4%)
2022-03-01,2022-03-04,3,185.0,0.3439659049342027,0.38427985392416864,0.04031394898996593,4.031394898996593,6940.000000000001,8400.0,-1459.999999999999,-733.5913766984157,241.96620376668116,287.115615668145,285.9014117896852,-1174.098588210314,5.641640000000001,5.6504,1.628767060992538,1.4257506469580425,-1186.816378857272,0.28468465743972904,4,99.20634920634922,Day 3 stop loss (IV 4.0%)
