entry_date,exit_date,days_held,strike,entry_iv,exit_iv,iv_change,iv_change_pct,entry_credit,exit_cost,option_pnl,gamma_pnl,theta_pnl,delta_hedge_pnl,hedge_pnl,gross_pnl,entry_tc,exit_tc,hedge_rebalance_costs,hedge_unwind_cost,net_pnl,garch_forecast,num_straddles,iv_entry_percentile,exit_reason
2020-07-02,2020-07-14,12,112.0,0.37553202027288185,0.4197699206306513,0.04423790035776948,4.423790035776948,6945.0,7695.0,-750.0,-567.3876234979236,635.596035983362,404.16684557434496,401.241335336235,-348.758664663765,8.44167,8.44617,3.284868461583234,1.7880205044626138,-367.4345251682276,0.19401119681867898,6,50.0,Day 12 stop loss (IV 4.4%)
2020-07-15,2020-07-22,7,121.0,0.37281577025664386,0.33462538192484,-0.03819038833180388,-3.819038833180388,7620.0,6270.0,1350.0,-70.23295745113349,407.74518298892906,-95.64470879285162,-97.82310627227206,1252.176893727728,8.44572,8.43762,2.5360170721737836,0.3580791012072625,1234.9354746265208,0.19401119681867898,6,50.0,Day 7 take profit (IV -3.8%)
2020-07-23,2020-08-03,11,118.0,0.32233638675927906,0.34484438921386135,0.022508002454582288,2.2508002454582288,7595.000000000002,6877.499999999999,717.5000000000027,-95.31340000896033,641.2252739259224,-115.23220941010405,-118.23436771041024,599.2656322895925,9.845569999999999,9.841264999999998,3.3619892389922743,0.3580363238390311,579.2207609657535,0.17235090682142662,7,50.0,Earnings in 1d - forced exit (2020-08-04)
2020-08-07,2020-08-19,12,130.0,0.28980944445379964,0.2594240140772494,-0.030385430376550226,-3.038543037655023,7210.0,5600.0,1610.0,-235.26660861859733,693.414731603657,-176.16842884740186,-180.08845904740048,1429.9115409525996,9.843259999999999,9.833599999999999,4.2777764658192945,0.36952594948768364,1409.8651550031118,0.17235090682142662,7,50.0,Day 12 take profit (IV -3.0%)
2020-08-20,2020-08-28,8,128.0,0.26781993962087386,0.3187559982457345,0.050936058624860614,5.093605862486061,7760.000000000001,9924.0,-2163.999999999999,-613.1203899849537,564.3178757003936,1176.3821162588265,1173.5240018834756,-990.4759981165234,11.24656,11.259544000000002,3.218802171941558,2.9534304029974914,-1015.935532519521,0.18484505499838894,8,50.0,Day 8 stop loss (IV 5.1%)
2020-08-31,2020-09-02,2,132.0,0.3217503871673024,0.3622484177647715,0.04049803059746909,4.0498030597469095,7787.5,8750.0,-962.5,-122.31915875486148,216.29794844055692,246.27826429068517,245.55234799652365,-716.9476520034764,9.846725,9.8525,1.0832671088622168,1.2399717361260238,-737.8868487396023,0.18484505499838894,7,50.0,Day 2 stop loss (IV 4.0%)
2020-09-03,2020-09-09,6,135.0,0.3650614972997001,0.3073676155370168,-0.05769388176268331,-5.769388176268331,6800.0,5412.5,1387.5,-88.9468390713036,228.38953434868154,-95.35169917992604,-96.69029350442287,1290.809706495577,7.0408,7.032475,1.7266414524089182,0.3546642362649758,1276.381767259312,0.23309154761017034,5,50.0,Day 6 take profit (IV -5.8%)
2020-09-10,2020-09-15,5,133.0,0.3108305087689946,0.27422098918048826,-0.036609519588506334,-3.6609519588506334,7997.5,6667.5,1330.0,-47.577264405600545,258.2056629463119,-68.19791886389069,-69.63857007714948,1260.3614299228504,9.847985,9.840005,1.801051660299482,0.3594950840294746,1240.3139448388208,0.23309154761017034,7,50.0,Day 5 take profit (IV -3.7%)
2020-09-16,2020-10-08,22,132.0,0.30110878540507724,0.26893662745753555,-0.03217215794754169,-3.217215794754169,7682.500000000002,7122.500000000001,560.0000000000009,-1173.2215834171711,1119.8984015685412,271.50022397290326,262.42784967272263,822.4278496727236,9.846094999999998,9.842735,9.431765749947074,1.7783902783320564,800.9606293943916,0.23309154761017034,7,50.0,Day 22 take profit (IV -3.2%)
2020-10-09,2020-10-20,11,125.0,0.32550025925108433,0.36861270181153155,0.04311244256044722,4.311244256044722,7927.5,7490.0,437.5,-587.6252534159072,749.2422655759855,-585.180769988922,-588.7447207877449,-151.24472078774488,9.847565,9.84494,3.922534631357724,0.49126524135313565,-171.42849102909804,0.18756558215456717,7,50.0,Day 11 stop loss (IV 4.3%)
2020-10-21,2020-10-28,7,127.0,0.3609459630478205,0.424486291494912,0.06354032844709151,6.354032844709151,6930.0,8166.000000000002,-1236.0000000000018,-747.3666109876335,492.7764101654263,221.91400355899532,218.71979077161032,-1017.2802092283915,8.44158,8.448996000000001,3.549229007183279,0.8459305758028719,-1035.0167158041945,0.17389990859181406,6,50.0,Day 7 stop loss (IV 6.4%)
2020-10-29,2020-11-04,6,122.0,0.4091886800287938,0.3773966337783911,-0.03179204625040272,-3.1792046250402715,6800.0,6150.0,650.0,-219.9537434707658,321.63132176933357,6.16729149108734,4.599890119674541,654.5998901196746,7.0408,7.0369,1.9224522618220152,0.8205840065268689,639.7016061131478,0.17389990859181406,5,50.0,Day 6 take profit (IV -3.2%)
