entry_date,exit_date,days_held,strike,entry_iv,exit_iv,iv_change,iv_change_pct,entry_credit,exit_cost,option_pnl,gamma_pnl,theta_pnl,delta_hedge_pnl,hedge_pnl,gross_pnl,entry_tc,exit_tc,hedge_rebalance_costs,hedge_unwind_cost,net_pnl,garch_forecast,num_straddles,iv_entry_percentile,exit_reason
2020-07-02,2020-07-10,8,74.0,0.35408849392737646,0.3977865413307661,0.04369804740338962,4.369804740338962,7950.0,8880.0,-930.0,-272.0620291030241,559.8660175936571,-243.47678729765533,-246.1807404695963,-1176.1807404695962,16.8477,16.85328,3.060767131960996,0.5631705047472371,-1210.4448909743435,0.2640539034131678,12,50.0,Day 8 stop loss (IV 4.4%)
2020-07-13,2020-07-21,8,72.5,0.3903319707360211,0.3575518490418284,-0.0327801216941927,-3.27801216941927,7675.0,6890.0,785.0,-455.28914284686624,557.8313450722974,72.95925956060867,70.0273846995641,855.0273846995641,14.04605,14.04134,3.2945890619198006,1.9902023026539253,824.9497923969102,0.2640539034131678,10,50.0,Day 8 take profit (IV -3.3%)
2020-08-28,2020-09-02,5,85.0,0.31729930148653523,0.3658667736213757,0.04856747213484047,4.856747213484047,7920.0,9097.0,-1177.0,-401.8136740652973,307.6943708362862,301.18482902884693,299.4200973849227,-877.5799026150773,15.44752,15.454582,2.1240343615920896,2.098035677662632,-910.58004029274,0.26572404578945646,11,86.66666666666667,Day 5 stop loss (IV 4.9%)
2020-09-03,2020-09-09,6,87.5,0.3490293001460979,0.31237842022307344,-0.03665087992302446,-3.665087992302446,7470.000000000001,6160.5,1309.500000000001,-36.384217186806154,250.14315013150303,-4.225417279934838,-5.53202181330974,1303.9679781866912,12.644820000000001,12.636963000000002,1.7360978479355182,0.37689282858799694,1278.3093023581032,0.3014544247169081,9,90.32258064516128,Day 6 take profit (IV -3.7%)
2020-09-22,2020-10-13,21,84.0,0.34199290873127525,0.4102128009172634,0.06821989218598817,6.821989218598818,7975.0,8585.5,-610.5,-920.0944311943522,1765.8002829449592,1274.974676315871,1267.1133515706306,656.6133515706306,15.44785,15.451513,8.21996713279671,4.207040969100843,621.5069476015298,0.3014544247169081,11,90.0,Day 21 stop loss (IV 6.8%)
2020-10-20,2020-10-26,6,88.5,0.33520671002365016,0.31681075799887803,-0.018395952024772122,-1.8395952024772122,7775.0,7060.0,715.0,-199.86409664594186,397.08912716394326,-93.64626269400424,-95.50397134605038,619.4960286539497,14.04665,14.04236,2.216432780595947,0.9261261565063248,590.4808924974433,0.25022597048809847,10,88.88888888888889,Earnings in 3d - forced exit (2020-10-29)
2020-11-02,2020-11-04,2,86.0,0.3401004015676454,0.28935515000014583,-0.050745251567499594,-5.074525156749959,7975.0,7614.999999999999,360.0000000000009,-320.07925369542534,174.4322899177066,428.725622922245,427.42874386220416,787.428743862205,14.04785,14.04569,1.65517764283522,2.4852085421000485,756.8499953201049,0.25022597048809847,10,86.0,Day 2 take profit (IV -5.1%)
2020-12-09,2020-12-10,1,100.0,0.3384302429874629,0.27655235922302396,-0.06187788376443892,-6.187788376443892,7357.500000000001,8010.0,-652.4999999999991,-752.7205879812178,68.99990759644726,323.6061450367622,322.34997371249494,-330.15002628750415,12.644145000000002,12.648060000000001,1.6193998104410814,2.747378476298933,-358.18960976380305,0.2189214007835134,9,89.1891891891892,Day 1 take profit (IV -6.2%)
2021-02-25,2021-03-15,18,103.0,0.3065254004948811,0.2701326799259815,-0.036392720568899584,-3.6392720568899586,7402.5,7110.0,292.5,-994.5009466636161,1135.6675317162285,448.0056665745079,442.18284153545926,734.6828415354593,12.644415000000002,12.642660000000001,6.186477198948145,3.6471046978677686,705.7486618375915,0.26083733567943834,9,74.4,Day 18 take profit (IV -3.6%)
2021-06-18,2021-06-30,12,110.0,0.26025575104012016,0.2162971550189059,-0.04395859602121427,-4.395859602121427,7865.0,6209.5,1655.5,-219.00799326169312,807.4295848216057,0.2498581735583798,-3.141141434603199,1652.3588585653968,15.44719,15.437257,3.743113899106124,1.7571117534256984,1619.7172998119709,0.22929657091732733,11,44.79166666666667,Day 12 take profit (IV -4.4%)
2021-10-04,2021-10-08,4,111.0,0.26435412005283104,0.21638461755754645,-0.04796950249528459,-4.796950249528459,7925.000000000001,6315.0,1610.000000000001,-102.39717765442215,367.93592811390073,-121.2070990332737,-123.14346304504754,1486.8565369549533,14.04755,14.03789,2.300707906869859,0.5158756984210779,1458.2552212565322,0.22812334232299275,10,63.49206349206349,Day 4 take profit (IV -4.8%)
2021-11-26,2021-12-21,25,111.0,0.26759282124761535,0.2247307606193512,-0.04286206062826414,-4.286206062826414,7875.0,4250.0,3625.0,-2769.9291803206224,1814.8566383263674,-3157.0058781988746,-3170.492671113393,454.50732888660696,14.04725,14.0255,13.838492422417296,0.36538437477571384,426.0691945118312,0.2057642090752894,10,75.0,Day 25 take profit (IV -4.3%)
2021-12-22,2021-12-30,8,112.0,0.26547917998056214,0.23303088064563465,-0.03244829933492749,-3.244829933492749,7525.0,6755.000000000001,769.9999999999991,-262.9960472727997,510.30409051017944,627.1764574634055,625.0883451295397,1395.0883451295388,14.04515,14.04053,2.44033976209632,3.181710434307198,1363.8209546952316,0.18907591788206787,10,73.80952380952381,Day 8 take profit (IV -3.2%)
2021-12-31,2022-01-10,10,117.0,0.2490689230201347,0.2935492118144531,0.044480288794318396,4.448028879431839,7975.0,12865.0,-4890.0,-1417.796508313071,469.9515549123376,3100.5354714264085,3094.255569058382,-1795.7444309416178,14.04785,14.07719,6.635966845365314,2.678609886700665,-1826.5480808283185,0.18907591788206787,10,63.095238095238095,Day 10 stop loss (IV 4.4%)
2022-01-11,2022-01-21,10,104.0,0.27338951785024646,0.333141592224941,0.05975207437469454,5.975207437469454,7515.0,9436.5,-1921.5,-548.6581778868419,526.3377808552722,1328.8455782582548,1324.2444443085483,-597.2555556914517,12.645090000000001,12.656619000000001,4.958469805977885,1.7055418770509905,-624.2628065685027,0.21689464142409434,9,80.55555555555556,Day 10 stop loss (IV 6.0%)
2022-01-24,2022-01-28,4,98.0,0.34612250011010737,0.28970554204973714,-0.056416958060370226,-5.641695806037022,7340.000000000001,6140.000000000001,1200.0,-211.43773467389713,332.4509885641251,-233.19383701883538,-235.18521851999282,964.8147814800072,11.244040000000002,11.23684,2.349746696566075,0.3563077440432006,941.977593735964,0.2180840561031291,8,98.80952380952381,Day 4 take profit (IV -5.6%)
2022-02-10,2022-03-01,19,95.0,0.26957710894860254,0.3126337677353976,0.04305665878679504,4.305665878679505,7562.5,7963.999999999999,-401.4999999999991,-1514.0573216277296,1193.6080998075995,-298.96919953755355,-308.0846596979551,-709.5846596979542,15.445375,15.447784,9.479522647504755,1.8809754663448297,-742.358794164299,0.2180840561031291,11,78.96825396825396,Day 19 stop loss (IV 4.3%)
2022-03-02,2022-03-07,5,95.0,0.2936187392943523,0.34623300433821685,0.05261426504386457,5.261426504386457,7650.0,11825.0,-4175.0,-1345.5505622708827,221.21054974433054,2580.12004475932,2576.7752561981974,-1598.2247438018026,14.0459,14.07095,4.3020069839611805,2.5195500067770302,-1628.8611438085798,0.2454555808746035,10,93.25396825396825,Day 5 stop loss (IV 5.3%)
2022-03-08,2022-03-18,10,85.0,0.3526266196280955,0.29850611563811247,-0.054120503989983026,-5.412050398998303,7492.499999999999,6939.0,553.4999999999991,-2870.6745815716804,640.7873632098409,-1960.9340608077896,-1968.9231594681821,-1415.423159468183,12.644955000000001,12.641634000000002,8.408335398393362,2.6329276668619648,-1443.342676135045,0.21859737323386944,9,99.60317460317461,Day 10 take profit (IV -5.4%)
2022-03-21,2022-03-30,9,87.0,0.2917950263379448,0.2609773729116344,-0.030817653426310376,-3.0817653426310376,7914.000000000002,7614.0,300.0000000000018,-892.4593302258713,668.9624833476898,371.91039419665793,367.32542499431884,667.3254249943207,16.847484,16.845684000000002,4.940683988294245,3.6646944397172145,629.9675625546034,0.21859737323386944,12,92.06349206349206,Day 9 take profit (IV -3.1%)
2022-03-31,2022-04-18,18,91.0,0.3123232653210607,0.35405494074109717,0.041731675420036474,4.173167542003648,7675.000000000001,12410.0,-4734.999999999999,-1445.6804707950491,648.1655302746125,3538.3238796453034,3530.38292707182,-1204.617072928179,14.04605,14.07446,8.29889962310499,3.099471814787334,-1235.8370547429663,0.24285547036127011,10,96.82539682539682,Day 18 stop loss (IV 4.2%)
